"Version 2.7, Mid Year Update - Professional Services and Supplies Charge Table, Including Ambulance",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date
A4431,HCPCS,Ost pch urine w barrier/tapv,,,28 ,,NW,,,,,,$9.16,,1,1,1,0,0,1,20060825
A4432,HCPCS,Os pch urine w bar/fange/tap,,,28 ,,NW,,,,,,$5.29,,1,1,1,0,0,1,20060825
A4433,HCPCS,Urine ost pch bar w lock fln,,,28 ,,NW,,,,,,$4.92,,1,1,1,0,0,1,20060825
A4434,HCPCS,Ost pch urine w lock flng/ft,,,28 ,,NW,,,,,,$5.55,,1,1,1,0,0,1,20060825
A4450,HCPCS,Non-waterproof tape,,,28 ,,NW,,,,,,$0.14,,1,1,1,0,0,1,20060825
A4452,HCPCS,Waterproof tape,,,28 ,,NW,,,,,,$0.59,,1,1,1,0,0,1,20060825
A4455,HCPCS,Adhesive remover per ounce,,,28 ,,NW,,,,,,$2.36,,1,1,1,0,0,1,20060825
A4462,HCPCS,Abdmnl drssng holder/binder,,,28 ,,NW,,,,,,$5.41,,1,1,1,0,0,1,20060825
A4465,HCPCS,Non-elastic extremity binder,,,28 ,,NW,,,,,,$19.45,,1,1,1,0,0,1,20060825
A4470,HCPCS,Gravlee jet washer,,,28 ,,NW,,,,,,$13.03,,1,1,1,0,0,1,20060825
A4480,HCPCS,Vabra aspirator,,,28 ,,NW,,,,,,$10.88,,1,1,1,0,0,1,20060825
A4481,HCPCS,Tracheostoma filter,,,28 ,,NW,,,,,,$1.70,,1,1,1,0,0,1,20060825
A4483,HCPCS,Moisture exchanger,,,28 ,,NW,,,,,,$13.58,,1,1,1,0,0,1,20060825
A4490,HCPCS,Above knee surgical stocking,,,28 ,,NW,,,,,,$14.46,,1,1,1,0,0,1,20060825
A4495,HCPCS,Thigh length surg stocking,,,28 ,,NW,,,,,,$14.46,,1,1,1,0,0,1,20060825
A4500,HCPCS,Below knee surgical stocking,,,28 ,,NW,,,,,,$10.88,,1,1,1,0,0,1,20060825
A4510,HCPCS,Full length surg stocking,,,28 ,,NW,,,,,,$25.87,,1,1,1,0,0,1,20060825
A4550,HCPCS,Surgical trays,,,28 ,,NW,,,,,,$61.52,,1,1,1,0,0,1,20060825
A4554,HCPCS,Disposable underpads,,,28 ,,NW,,,,,,$6.53,,1,1,1,0,0,1,20060825
A4556,HCPCS,"Electrodes, pair",,,28 ,,NW,,,,,,$22.59,,1,1,1,0,0,1,20060825
A4557,HCPCS,"Lead wires, pair",,,28 ,,NW,,,,,,$36.11,,1,1,1,0,0,1,20060825
A4558,HCPCS,Conductive paste or gel,,,28 ,,NW,,,,,,$12.51,,1,1,1,0,0,1,20060825
A4561,HCPCS,"Pessary rubber, any type",,,28 ,2,NW,,,,,,$36.95,,1,1,1,0,0,1,20060825
A4562,HCPCS,"Pessary, non rubber,any type",,,28 ,2,NW,,,,,,$91.64,,1,1,1,0,0,1,20060825
A4565,HCPCS,Slings,,,28 ,,NW,,,,,,$15.17,,1,1,1,0,0,1,20060825
A4570,HCPCS,Splint,,,28 ,,NW,,,,,,$35.85,,1,1,1,0,0,1,20060825
A4575,HCPCS,Hyperbaric o2 chamber disps,,,28 ,,NW,,,,,,$772.90,,1,1,1,0,0,1,20060825
A4580,HCPCS,Cast supplies (plaster),,,28 ,,NW,,,,,,$32.90,,1,1,1,0,0,1,20060825
A4590,HCPCS,Special casting material,,,28 ,,NW,,,,,,$80.77,,1,1,1,0,0,1,20060825
A4595,HCPCS,TENS suppl 2 lead per month,,,28 ,,NW,,,,,,$47.75,,1,1,1,0,0,1,20060825
A4605,HCPCS,Trach suction cath close sys,,,28 ,,NW,,,,,,$17.55,,1,1,1,0,1,1,20060825
A4608,HCPCS,Transtracheal oxygen cath,,,28 ,,NW,,,,,,$98.13,,1,1,1,0,0,1,20060825
A4611,HCPCS,Heavy duty battery,,,28 ,,NW,,,,,,$364.15,,1,1,1,0,0,1,20060825
A4612,HCPCS,Battery cables,,,28 ,,NW,,,,,,$105.74,,1,1,1,0,0,1,20060825
A4613,HCPCS,Battery charger,,,28 ,,NW,,,,,,$188.39,,1,1,1,0,0,1,20060825
A4614,HCPCS,Hand-held PEFR meter,,,28 ,,NW,,,,,,$38.61,,1,1,1,0,0,1,20060825
A4615,HCPCS,Cannula nasal,,,28 ,,NW,,,,,,$3.66,,1,1,1,0,0,1,20060825
A4616,HCPCS,Tubing (oxygen) per foot,,,28 ,,NW,,,,,,$1.58,,1,1,1,0,0,1,20060825
A4617,HCPCS,Mouth piece,,,28 ,,NW,,,,,,$24.56,,1,1,1,0,0,1,20060825
A4618,HCPCS,Breathing circuits,,,28 ,,NW,,,,,,$14.56,,1,1,1,0,0,1,20060825
A4619,HCPCS,Face tent,,,28 ,,NW,,,,,,$2.57,,1,1,1,0,0,1,20060825
A4620,HCPCS,Variable concentration mask,,,28 ,,NW,,,,,,$7.85,,1,1,1,0,0,1,20060825
A4623,HCPCS,Tracheostomy inner cannula,,,28 ,,NW,,,,,,$10.77,,1,1,1,0,0,1,20060825
A4624,HCPCS,Tracheal suction tube,,,28 ,,NW,,,,,,$8.28,,1,1,1,0,0,1,20060825
A4625,HCPCS,Trach care kit for new trach,,,28 ,,NW,,,,,,$11.39,,1,1,1,0,0,1,20060825
A4626,HCPCS,Tracheostomy cleaning brush,,,28 ,,NW,,,,,,$5.25,,1,1,1,0,0,1,20060825
A4627,HCPCS,Spacer bag/reservoir,,,28 ,,NW,,,,,,$37.53,,1,1,1,0,0,1,20060825
A4628,HCPCS,Oropharyngeal suction cath,,,28 ,,NW,,,,,,$6.15,,1,1,1,0,0,1,20060825
A4629,HCPCS,Tracheostomy care kit,,,28 ,,NW,,,,,,$7.61,,1,1,1,0,0,1,20060825
A4630,HCPCS,Repl bat t.e.n.s. own by pt,,,28 ,,NW,,,,,,$13.72,,1,1,1,0,0,1,20060825
A4632,HCPCS,Infus pump rplcemnt battery,,,28 ,,NW,,,,,,$35.31,,1,1,1,0,1,1,20060825
A4633,HCPCS,Uvl replacement bulb,,,28 ,,NW,,,,,,$67.78,,1,1,1,0,0,1,20060825
A4635,HCPCS,Underarm crutch pad,,,28 ,,NW,,,,,,$12.02,,1,1,1,0,0,1,20060825
A4636,HCPCS,Handgrip for cane etc,,,28 ,,NW,,,,,,$10.65,,1,1,1,0,0,1,20060825
A4637,HCPCS,Repl tip cane/crutch/walker,,,28 ,,NW,,,,,,$7.51,,1,1,1,0,0,1,20060825
A4639,HCPCS,Infrared ht sys replcmnt pad,,,28 ,,NW,,,,,,$537.22,,1,1,1,0,0,1,20060825
A4640,HCPCS,Alternating pressure pad,,,28 ,,NW,,,,,,$110.27,,1,1,1,0,0,1,20060825
A4641,HCPCS,Diagnostic imaging agent,,,28 ,2,NW,,,,,,$62.72,,1,1,1,0,0,1,20060825
A4642,HCPCS,Satumomab pendetide per dose,,,28 ,,NW,,,,,,$13.14,,1,1,1,0,0,1,20060825
A4649,HCPCS,Surgical supplies,,,28 ,,NW,,,,,,$2.66,,1,1,1,0,0,1,20060825
A4651,HCPCS,Calibrated microcap tube,,,28 ,,NW,,,,,,$3.27,,1,1,1,0,0,1,20060825
A4652,HCPCS,Microcapillary tube sealant,,,28 ,,NW,,,,,,$4.89,,1,1,1,0,0,1,20060825
A4657,HCPCS,Syringe w/wo needle,,,28 ,,NW,,,,,,$0.78,,1,1,1,0,0,1,20060825
A4660,HCPCS,Sphyg/bp app w cuff and stet,,,28 ,,NW,,,,,,$48.29,,1,1,1,0,0,1,20060825
A4663,HCPCS,Dialysis blood pressure cuff,,,28 ,,NW,,,,,,$54.02,,1,1,1,0,0,1,20060825
A4670,HCPCS,"Automatic bp monitor, dial",,,28 ,,NW,,,,,,$130.71,,1,1,1,0,0,1,20060825
A4680,HCPCS,"Activated carbon filter, ea",,,28 ,,NW,,,,,,$185.52,,1,1,1,0,0,1,20060825
A4690,HCPCS,"Dialyzer, each",,,28 ,,NW,,,,,,"$1,328.50",,1,1,1,0,0,1,20060825
A4706,HCPCS,Bicarbonate conc sol per gal,,,28 ,,NW,,,,,,$20.40,,1,1,1,0,0,1,20060825
A4707,HCPCS,Bicarbonate conc pow per pac,,,28 ,,NW,,,,,,$6.74,,1,1,1,0,0,1,20060825
A4708,HCPCS,Acetate conc sol per gallon,,,28 ,,NW,,,,,,$15.65,,1,1,1,0,0,1,20060825
A4709,HCPCS,Acid conc sol per gallon,,,28 ,,NW,,,,,,$15.65,,1,1,1,0,0,1,20060825
A4714,HCPCS,Treated water per gallon,,,28 ,,NW,,,,,,$21.23,,1,1,1,0,0,1,20060825
A4719,HCPCS,"""Y set"" tubing",,,28 ,,NW,,,,,,$13.94,,1,1,1,0,0,1,20060825
A4720,HCPCS,Dialysat sol fld vol > 249cc,,,28 ,,NW,,,,,,$19.37,,1,1,1,0,0,1,20060825
A4721,HCPCS,Dialysat sol fld vol > 999cc,,,28 ,,NW,,,,,,$38.75,,1,1,1,0,0,1,20060825
A4722,HCPCS,Dialys sol fld vol > 1999cc,,,28 ,,NW,,,,,,$46.95,,1,1,1,0,0,1,20060825
A4723,HCPCS,Dialys sol fld vol > 2999cc,,,28 ,,NW,,,,,,$47.56,,1,1,1,0,0,1,20060825
A4724,HCPCS,Dialys sol fld vol > 3999cc,,,28 ,,NW,,,,,,$47.64,,1,1,1,0,0,1,20060825
A4725,HCPCS,Dialys sol fld vol > 4999cc,,,28 ,,NW,,,,,,$50.43,,1,1,1,0,0,1,20060825
A4726,HCPCS,Dialys sol fld vol > 5999cc,,,28 ,,NW,,,,,,$56.04,,1,1,1,0,0,1,20060825
A4730,HCPCS,"Fistula cannulation set, ea",,,28 ,,NW,,,,,,$2.80,,1,1,1,0,0,1,20060825
A4736,HCPCS,"Topical anesthetic, per gram",,,28 ,,NW,,,,,,$9.83,,1,1,1,0,0,1,20060825
A4737,HCPCS,Inj anesthetic per 10 ml,,,28 ,,NW,,,,,,$14.12,,1,1,1,0,0,1,20060825
A4740,HCPCS,Shunt accessory,,,28 ,,NW,,,,,,$1.63,,1,1,1,0,0,1,20060825
A4750,HCPCS,Art or venous blood tubing,,,28 ,,NW,,,,,,$19.62,,1,1,1,0,0,1,20060825
A4755,HCPCS,Comb art/venous blood tubing,,,28 ,,NW,,,,,,$29.46,,1,1,1,0,0,1,20060825
A4760,HCPCS,"Dialysate sol test kit, each",,,28 ,,NW,,,,,,$40.83,,1,1,1,0,0,1,20060825
A4765,HCPCS,Dialysate conc pow per pack,,,28 ,,NW,,,,,,$13.07,,1,1,1,0,0,1,20060825
A4766,HCPCS,Dialysate conc sol add 10 ml,,,28 ,,NW,,,,,,$6.54,,1,1,1,0,0,1,20060825
A4770,HCPCS,Blood collection tube/vacuum,,,28 ,,NW,,,,,,$28.85,,1,1,1,0,0,1,20060825
A4772,HCPCS,Blood glucose test strips,,,28 ,,NW,,,,,,$45.04,,1,1,1,0,0,1,20060825
A4773,HCPCS,Occult blood test strips,,,28 ,,NW,,,,,,$30.87,,1,1,1,0,0,1,20060825
A4774,HCPCS,Ammonia test strips,,,28 ,,NW,,,,,,$16.33,,1,1,1,0,0,1,20060825
A4802,HCPCS,Protamine sulfate per 50 mg,,,28 ,,NW,,,,,,$9.68,,1,1,1,0,0,1,20060825
A4860,HCPCS,Disposable catheter tips,,,28 ,,NW,,,,,,$6.71,,1,1,1,0,0,1,20060825
A4870,HCPCS,Plumb/elec wk hm hemo equip,,,28 ,,NW,,,,,,$171.47,,1,1,1,0,0,1,20060825
A4890,HCPCS,Repair/maint cont hemo equip,,,28 ,,NW,,,,,,$171.47,,1,1,1,0,0,1,20060825
A4911,HCPCS,Drain bag/bottle,,,28 ,,NW,,,,,,$19.22,,1,1,1,0,0,1,20060825
A4913,HCPCS,Misc dialysis supplies noc,,,28 ,,NW,,,,,,$15.22,,1,1,1,0,0,1,20060825
A4918,HCPCS,Venous pressure clamp,,,28 ,,NW,,,,,,$1.63,,1,1,1,0,0,1,20060825
A4927,HCPCS,Non-sterile gloves,,,28 ,,NW,,,,,,$7.39,,1,1,1,0,0,1,20060825
A4928,HCPCS,Surgical mask,,,28 ,,NW,,,,,,$0.47,,1,1,1,0,0,1,20060825
A4929,HCPCS,"Tourniquet for dialysis, ea",,,28 ,,NW,,,,,,$0.29,,1,1,1,0,0,1,20060825
A4930,HCPCS,"Sterile, gloves per pair",,,28 ,,NW,,,,,,$1.73,,1,1,1,0,0,1,20060825
A5051,HCPCS,Pouch clsd w barr attached,,,28 ,,NW,,,,,,$3.40,,1,1,1,0,0,1,20060825
A5052,HCPCS,Clsd ostomy pouch w/o barr,,,28 ,,NW,,,,,,$2.46,,1,1,1,0,0,1,20060825
A5053,HCPCS,Clsd ostomy pouch faceplate,,,28 ,,NW,,,,,,$2.87,,1,1,1,0,0,1,20060825
A5054,HCPCS,Clsd ostomy pouch w/flange,,,28 ,,NW,,,,,,$2.95,,1,1,1,0,0,1,20060825
A5055,HCPCS,Stoma cap,,,28 ,,NW,,,,,,$2.37,,1,1,1,0,0,1,20060825
A5061,HCPCS,Pouch drainable w barrier at,,,28 ,,NW,,,,,,$5.77,,1,1,1,0,0,1,20060825
A5062,HCPCS,Drnble ostomy pouch w/o barr,,,28 ,,NW,,,,,,$3.65,,1,1,1,0,0,1,20060825
A5063,HCPCS,Drain ostomy pouch w/flange,,,28 ,,NW,,,,,,$3.66,,1,1,1,0,0,1,20060825
A5071,HCPCS,Urinary pouch w/barrier,,,28 ,,NW,,,,,,$9.88,,1,1,1,0,0,1,20060825
A5072,HCPCS,Urinary pouch w/o barrier,,,28 ,,NW,,,,,,$5.77,,1,1,1,0,0,1,20060825
A5073,HCPCS,Urinary pouch on barr w/flng,,,28 ,,NW,,,,,,$5.23,,1,1,1,0,0,1,20060825
A5081,HCPCS,Continent stoma plug,,,28 ,,NW,,,,,,$5.42,,1,1,1,0,0,1,20060825
A5082,HCPCS,Continent stoma catheter,,,28 ,,NW,,,,,,$19.40,,1,1,1,0,0,1,20060825
A5093,HCPCS,Ostomy accessory convex inse,,,28 ,,NW,,,,,,$3.20,,1,1,1,0,0,1,20060825
A5102,HCPCS,Bedside drain btl w/wo tube,,,28 ,,NW,,,,,,$36.66,,1,1,1,0,0,1,20060825
A5105,HCPCS,Urinary suspensory,,,28 ,,NW,,,,,,$66.06,,1,1,1,0,0,1,20060825
A5112,HCPCS,Urinary leg bag,,,28 ,,NW,,,,,,$56.14,,1,1,1,0,0,1,20060825
A5113,HCPCS,Latex leg strap,,,28 ,,NW,,,,,,$7.73,,1,1,1,0,0,1,20060825
A5114,HCPCS,Foam/fabric leg strap,,,28 ,,NW,,,,,,$14.64,,1,1,1,0,0,1,20060825
A5121,HCPCS,Solid skin barrier 6x6,,,28 ,,NW,,,,,,$12.26,,1,1,1,0,0,1,20060825
A5122,HCPCS,Solid skin barrier 8x8,,,28 ,,NW,,,,,,$20.96,,1,1,1,0,0,1,20060825
A5126,HCPCS,Disk/foam pad +or- adhesive,,,28 ,,NW,,,,,,$2.18,,1,1,1,0,0,1,20060825
A5131,HCPCS,Appliance cleaner,,,28 ,,NW,,,,,,$25.81,,1,1,1,0,0,1,20060825
A5200,HCPCS,Percutaneous catheter anchor,,,28 ,,NW,,,,,,$18.45,,1,1,1,0,0,1,20060825
A5500,HCPCS,Diab shoe for density insert,,,28 ,,NW,,,,,,$106.97,,1,1,1,0,0,1,20060825
A5501,HCPCS,Diabetic custom molded shoe,,,28 ,,NW,,,,,,$318.23,,1,1,1,0,0,1,20060825
A5503,HCPCS,Diabetic shoe w/roller/rockr,,,28 ,,NW,,,,,,$57.47,,1,1,1,0,0,1,20060825
A5504,HCPCS,Diabetic shoe with wedge,,,28 ,,NW,,,,,,$51.15,,1,1,1,0,0,1,20060825
A5505,HCPCS,Diab shoe w/metatarsal bar,,,28 ,,NW,,,,,,$63.09,,1,1,1,0,0,1,20060825
A5506,HCPCS,Diabetic shoe w/off set heel,,,28 ,,NW,,,,,,$51.46,,1,1,1,0,0,1,20060825
A5507,HCPCS,Modification diabetic shoe,,,28 ,,NW,,,,,,$101.97,,1,1,1,0,0,1,20060825
A5508,HCPCS,Diabetic deluxe shoe,,,28 ,,NW,,,,,,$51.19,,1,1,1,0,0,1,20060825
A5510,HCPCS,Compression form shoe insert,,,28 ,,NW,,,,,,$50.47,,1,1,1,0,0,1,20060825
A6000,HCPCS,Wound warming wound cover,,,28 ,,NW,,,,,,$36.33,,1,1,1,0,0,1,20060825
A6010,HCPCS,Collagen based wound filler,,,28 ,,NW,,,,,,$50.22,,1,1,1,0,0,1,20060825
A6011,HCPCS,Collagen gel/paste wound fil,,,28 ,,NW,,,,,,$3.75,,1,1,1,0,0,1,20060825
A6021,HCPCS,Collagen dressing <=16 sq in,,,28 ,,NW,,,,,,$34.16,,1,1,1,0,0,1,20060825
A6022,HCPCS,Collagen drsg>6<=48 sq in,,,28 ,,NW,,,,,,$34.16,,1,1,1,0,0,1,20060825
A6023,HCPCS,Collagen dressing >48 sq in,,,28 ,,NW,,,,,,$307.66,,1,1,1,0,0,1,20060825
A6024,HCPCS,Collagen dsg wound filler,,,28 ,,NW,,,,,,$10.17,,1,1,1,0,0,1,20060825
A6025,HCPCS,"Silicone gel sheet, each",,,28 ,,NW,,,,,,$50.83,,1,1,1,0,0,1,20060825
A6154,HCPCS,Wound pouch each,,,28 ,,NW,,,,,,$23.43,,1,1,1,0,0,1,20060825
A6196,HCPCS,Alginate dressing <=16 sq in,,,28 ,,NW,,,,,,$12.05,,1,1,1,0,0,1,20060825
A6197,HCPCS,Alginate drsg >16 <=48 sq in,,,28 ,,NW,,,,,,$26.75,,1,1,1,0,0,1,20060825
A6198,HCPCS,alginate dressing > 48 sq in,,,28 ,,NW,,,,,,$33.44,,1,1,1,0,0,1,20060825
A6199,HCPCS,Alginate drsg wound filler,,,28 ,,NW,,,,,,$8.69,,1,1,1,0,0,1,20060825
A6200,HCPCS,Compos drsg <=16 no border,,,28 ,,NW,,,,,,$15.54,,1,1,1,0,0,1,20060825
A6201,HCPCS,Compos drsg >16<=48 no bdr,,,28 ,,NW,,,,,,$33.81,,1,1,1,0,0,1,20060825
A6202,HCPCS,Compos drsg >48 no border,,,28 ,,NW,,,,,,$56.54,,1,1,1,0,0,1,20060825
A6203,HCPCS,Composite drsg <= 16 sq in,,,28 ,,NW,,,,,,$5.50,,1,1,1,0,0,1,20060825
A6204,HCPCS,Composite drsg >16<=48 sq in,,,28 ,,NW,,,,,,$10.23,,1,1,1,0,0,1,20060825
A6205,HCPCS,Composite drsg > 48 sq in,,,28 ,,NW,,,,,,$12.79,,1,1,1,0,0,1,20060825
A6206,HCPCS,Contact layer <= 16 sq in,,,28 ,,NW,,,,,,$9.42,,1,1,1,0,0,1,20060825
A6207,HCPCS,Contact layer >16<= 48 sq in,,,28 ,,NW,,,,,,$12.04,,1,1,1,0,0,1,20060825
A6208,HCPCS,Contact layer > 48 sq in,,,28 ,,NW,,,,,,$15.06,,1,1,1,0,0,1,20060825
A6209,HCPCS,Foam drsg <=16 sq in w/o bdr,,,28 ,,NW,,,,,,$12.29,,1,1,1,0,0,1,20060825
A6210,HCPCS,Foam drg >16<=48 sq in w/o b,,,28 ,,NW,,,,,,$32.37,,1,1,1,0,0,1,20060825
A6211,HCPCS,Foam drg > 48 sq in w/o brdr,,,28 ,,NW,,,,,,$47.65,,1,1,1,0,0,1,20060825
A6212,HCPCS,Foam drg <=16 sq in w/border,,,28 ,,NW,,,,,,$15.85,,1,1,1,0,0,1,20060825
A6213,HCPCS,Foam drg >16<=48 sq in w/bdr,,,28 ,,NW,,,,,,$16.81,,1,1,1,0,0,1,20060825
A6214,HCPCS,Foam drg > 48 sq in w/border,,,28 ,,NW,,,,,,$16.81,,1,1,1,0,0,1,20060825
A6216,HCPCS,Non-sterile gauze<=16 sq in,,,28 ,,NW,,,,,,$0.08,,1,1,1,0,0,1,20060825
A6217,HCPCS,Non-sterile gauze>16<=48 sq,,,28 ,,NW,,,,,,$0.72,,1,1,1,0,0,1,20060825
A6218,HCPCS,Non-sterile gauze > 48 sq in,,,28 ,,NW,,,,,,$0.72,,1,1,1,0,0,1,20060825
A6219,HCPCS,Gauze <= 16 sq in w/border,,,28 ,,NW,,,,,,$1.57,,1,1,1,0,0,1,20060825
A6220,HCPCS,Gauze >16 <=48 sq in w/bordr,,,28 ,,NW,,,,,,$4.23,,1,1,1,0,0,1,20060825
A6221,HCPCS,Gauze > 48 sq in w/border,,,28 ,,NW,,,,,,$5.29,,1,1,1,0,0,1,20060825
A6222,HCPCS,Gauze <=16 in no w/sal w/o b,,,28 ,,NW,,,,,,$3.49,,1,1,1,0,0,1,20060825
A6223,HCPCS,Gauze >16<=48 no w/sal w/o b,,,28 ,,NW,,,,,,$3.97,,1,1,1,0,0,1,20060825
A6224,HCPCS,Gauze > 48 in no w/sal w/o b,,,28 ,,NW,,,,,,$5.93,,1,1,1,0,0,1,20060825
A6228,HCPCS,Gauze <= 16 sq in water/sal,,,28 ,,NW,,,,,,$4.35,,1,1,1,0,0,1,20060825
A6229,HCPCS,Gauze >16<=48 sq in watr/sal,,,28 ,,NW,,,,,,$5.93,,1,1,1,0,0,1,20060825
A6230,HCPCS,Gauze > 48 sq in water/salne,,,28 ,,NW,,,,,,$6.53,,1,1,1,0,0,1,20060825
A6231,HCPCS,Hydrogel dsg<=16 sq in,,,28 ,,NW,,,,,,$7.70,,1,1,1,0,0,1,20060825
A6232,HCPCS,Hydrogel dsg>16<=48 sq in,,,28 ,,NW,,,,,,$11.29,,1,1,1,0,0,1,20060825
A6233,HCPCS,Hydrogel dressing >48 sq in,,,28 ,,NW,,,,,,$31.20,,1,1,1,0,0,1,20060825
A6234,HCPCS,Hydrocolld drg <=16 w/o bdr,,,28 ,,NW,,,,,,$10.75,,1,1,1,0,0,1,20060825
A6235,HCPCS,Hydrocolld drg >16<=48 w/o b,,,28 ,,NW,,,,,,$27.36,,1,1,1,0,0,1,20060825
A6236,HCPCS,Hydrocolld drg > 48 in w/o b,,,28 ,,NW,,,,,,$44.22,,1,1,1,0,0,1,20060825
A6237,HCPCS,Hydrocolld drg <=16 in w/bdr,,,28 ,,NW,,,,,,$12.98,,1,1,1,0,0,1,20060825
A6238,HCPCS,Hydrocolld drg >16<=48 w/bdr,,,28 ,,NW,,,,,,$37.02,,1,1,1,0,0,1,20060825
A6239,HCPCS,Hydrocolld drg > 48 in w/bdr,,,28 ,,NW,,,,,,$46.27,,1,1,1,0,0,1,20060825
A6240,HCPCS,Hydrocolld drg filler paste,,,28 ,,NW,,,,,,$19.97,,1,1,1,0,0,1,20060825
A6241,HCPCS,Hydrocolloid drg filler dry,,,28 ,,NW,,,,,,$4.22,,1,1,1,0,0,1,20060825
A6242,HCPCS,Hydrogel drg <=16 in w/o bdr,,,28 ,,NW,,,,,,$9.98,,1,1,1,0,0,1,20060825
A6243,HCPCS,Hydrogel drg >16<=48 w/o bdr,,,28 ,,NW,,,,,,$20.09,,1,1,1,0,0,1,20060825
A6244,HCPCS,Hydrogel drg >48 in w/o bdr,,,28 ,,NW,,,,,,$63.65,,1,1,1,0,0,1,20060825
A6245,HCPCS,Hydrogel drg <= 16 in w/bdr,,,28 ,,NW,,,,,,$11.94,,1,1,1,0,0,1,20060825
A6246,HCPCS,Hydrogel drg >16<=48 in w/b,,,28 ,,NW,,,,,,$16.22,,1,1,1,0,0,1,20060825
A6247,HCPCS,Hydrogel drg > 48 sq in w/b,,,28 ,,NW,,,,,,$38.61,,1,1,1,0,0,1,20060825
A6248,HCPCS,Hydrogel drsg gel filler,,,28 ,,NW,,,,,,$26.43,,1,1,1,0,0,1,20060825
A6250,HCPCS,Skin seal protect moisturizr,,,28 ,,NW,,,,,,$2.51,,1,1,1,0,0,1,20060825
A6251,HCPCS,Absorpt drg <=16 sq in w/o b,,,28 ,,NW,,,,,,$3.27,,1,1,1,0,0,1,20060825
A6252,HCPCS,Absorpt drg >16 <=48 w/o bdr,,,28 ,,NW,,,,,,$5.34,,1,1,1,0,0,1,20060825
A6253,HCPCS,Absorpt drg > 48 sq in w/o b,,,28 ,,NW,,,,,,$10.41,,1,1,1,0,0,1,20060825
A6254,HCPCS,Absorpt drg <=16 sq in w/bdr,,,28 ,,NW,,,,,,$2.00,,1,1,1,0,0,1,20060825
A6255,HCPCS,Absorpt drg >16<=48 in w/bdr,,,28 ,,NW,,,,,,$4.98,,1,1,1,0,0,1,20060825
A6256,HCPCS,Absorpt drg > 48 sq in w/bdr,,,28 ,,NW,,,,,,$6.21,,1,1,1,0,0,1,20060825
A6257,HCPCS,Transparent film <= 16 sq in,,,28 ,,NW,,,,,,$2.51,,1,1,1,0,0,1,20060825
A6258,HCPCS,Transparent film >16<=48 in,,,28 ,,NW,,,,,,$7.07,,1,1,1,0,0,1,20060825
A6259,HCPCS,Transparent film > 48 sq in,,,28 ,,NW,,,,,,$17.86,,1,1,1,0,0,1,20060825
A6260,HCPCS,Wound cleanser any type/size,,,28 ,,NW,,,,,,$2.18,,1,1,1,0,0,1,20060825
A6261,HCPCS,Wound filler gel/paste /oz,,,28 ,,NW,,,,,,$8.70,,1,1,1,0,0,1,20060825
A6262,HCPCS,Wound filler dry form / gram,,,28 ,,NW,,,,,,$2.18,,1,1,1,0,0,1,20060825
A6266,HCPCS,Impreg gauze no h20/sal/yard,,,28 ,,NW,,,,,,$3.15,,1,1,1,0,0,1,20060825
A6402,HCPCS,Sterile gauze <= 16 sq in,,,28 ,,NW,,,,,,$0.19,,1,1,1,0,0,1,20060825
A6403,HCPCS,Sterile gauze>16 <= 48 sq in,,,28 ,,NW,,,,,,$0.71,,1,1,1,0,0,1,20060825
A6404,HCPCS,Sterile gauze > 48 sq in,,,28 ,,NW,,,,,,$1.45,,1,1,1,0,0,1,20060825
A6407,HCPCS,"Packing strips, non-impreg",,,28 ,,NW,,,,,,$2.02,,1,1,1,0,1,1,20060825
A6410,HCPCS,Sterile eye pad,,,28 ,,NW,,,,,,$0.65,,1,1,1,0,0,1,20060825
A6411,HCPCS,Non-sterile eye pad,,,28 ,,NW,,,,,,$0.72,,1,1,1,0,0,1,20060825
A6412,HCPCS,Occlusive eye patch,,,28 ,,NW,,,,,,$0.72,,1,1,1,0,0,1,20060825
A6441,HCPCS,Pad band w>=3? <5?/yd,,,28 ,,NW,,,,,,$0.72,,1,1,1,0,1,1,20060825
A6442,HCPCS,Conform band n/s w<3?/yd,,,28 ,,NW,,,,,,$0.19,,1,1,1,0,1,1,20060825
A6443,HCPCS,Conform band n/s w>=3?<5?/yd,,,28 ,,NW,,,,,,$0.32,,1,1,1,0,1,1,20060825
A6444,HCPCS,Conform band n/s w>=5?/yd,,,28 ,,NW,,,,,,$0.60,,1,1,1,0,1,1,20060825
A6445,HCPCS,Conform band s w <3?/yd,,,28 ,,NW,,,,,,$0.35,,1,1,1,0,1,1,20060825
A6446,HCPCS,Conform band s w>=3? <5?/yd,,,28 ,,NW,,,,,,$0.44,,1,1,1,0,1,1,20060825
A6447,HCPCS,Conform band s w >=5?/yd,,,28 ,,NW,,,,,,$0.72,,1,1,1,0,1,1,20060825
A6448,HCPCS,Lt compres band <3?/yd,,,28 ,,NW,,,,,,$1.25,,1,1,1,0,1,1,20060825
A6449,HCPCS,Lt compres band >=3? <5?/yd,,,28 ,,NW,,,,,,$1.88,,1,1,1,0,1,1,20060825
