"Version 2.8, Mid Year Update - Professional Services and Supplies Charge Table, Including Ambulance",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date
D7865,HCPCS,Tmj reshaping components,,,26 ,,NW,,,,,,"$4,606.26",,1,0,1,1,1,1,20061001
D7870,HCPCS,Tmj aspiration joint fluid,,,26 ,,NW,,,,,,$304.24,,1,0,1,1,1,1,20061001
D7871,HCPCS,Lysis + lavage w catheters,,,26 ,,NW,,,,,,$875.21,,1,0,1,1,1,1,20061001
D7872,HCPCS,Tmj diagnostic arthroscopy,,,26 ,,NW,,,,,,"$2,020.36",,1,0,1,1,1,1,20061001
D7873,HCPCS,Tmj arthroscopy lysis adhesn,,,26 ,,NW,,,,,,"$2,307.93",,1,0,1,1,1,1,20061001
D7874,HCPCS,Tmj arthroscopy disc reposit,,,26 ,,NW,,,,,,"$3,044.96",,1,0,1,1,1,1,20061001
D7875,HCPCS,Tmj arthroscopy synovectomy,,,26 ,,NW,,,,,,"$3,277.43",,1,0,1,1,1,1,20061001
D7876,HCPCS,Tmj arthroscopy discectomy,,,26 ,,NW,,,,,,"$3,485.79",,1,0,1,1,1,1,20061001
D7877,HCPCS,Tmj arthroscopy debridement,,,26 ,,NW,,,,,,"$3,148.28",,1,0,1,1,1,1,20061001
D7880,HCPCS,Occlusal orthotic appliance,,,26 ,,NW,,,,,,$766.49,,1,0,1,1,1,1,20061001
D7899,HCPCS,Tmj unspecified therapy,,,26 ,,NW,,,,,,"$1,222.33",,1,0,1,1,1,1,20061001
D7910,HCPCS,Dent sutur recent wnd to 5cm,,,26 ,,NW,,,,,,$290.54,,1,0,1,1,1,1,20061001
D7911,HCPCS,Dental suture wound to 5 cm,,,26 ,,NW,,,,,,$632.32,,1,0,1,1,1,1,20061001
D7912,HCPCS,Suture complicate wnd > 5 cm,,,26 ,,NW,,,,,,"$1,195.72",,1,0,1,1,1,1,20061001
D7920,HCPCS,Dental skin graft,,,26 ,,NW,,,,,,"$2,466.57",,1,0,1,1,1,1,20061001
D7940,HCPCS,Reshaping bone orthognathic,,,26 ,,NW,,,,,,"$2,592.56",,1,0,1,1,1,1,20061001
D7941,HCPCS,Bone cutting ramus closed,,,26 ,,NW,,,,,,"$8,156.67",,1,0,1,1,1,1,20061001
D7943,HCPCS,Cutting ramus open w/graft,,,26 ,,NW,,,,,,"$8,455.06",,1,0,1,1,1,1,20061001
D7944,HCPCS,Bone cutting segmented,,,26 ,,NW,,,,,,"$7,002.86",,1,0,1,1,1,1,20061001
D7945,HCPCS,Bone cutting body mandible,,,26 ,,NW,,,,,,"$7,244.22",,1,0,1,1,1,1,20061001
D7946,HCPCS,Reconstruction maxilla total,,,26 ,,NW,,,,,,"$8,729.09",,1,0,1,1,1,1,20061001
D7947,HCPCS,Reconstruct maxilla segment,,,26 ,,NW,,,,,,"$8,069.57",,1,0,1,1,1,1,20061001
D7948,HCPCS,Reconstruct midface no graft,,,26 ,,NW,,,,,,"$11,603.27",,1,0,1,1,1,1,20061001
D7949,HCPCS,Reconstruct midface w/graft,,,26 ,,NW,,,,,,"$15,024.43",,1,0,1,1,1,1,20061001
D7950,HCPCS,Mandible graft,,,26 ,,NW,,,,,,"$2,286.50",,1,0,1,1,1,1,20061001
D7953,HCPCS,Bone replacement graft,,,26 ,,NW,,,,,,$475.95,,1,0,1,1,1,1,20061001
D7955,HCPCS,Repair maxillofacial defects,,,26 ,,NW,,,,,,"$2,262.94",,1,0,1,1,1,1,20061001
D7960,HCPCS,Frenulectomy/frenulotomy,,,26 ,,NW,,,,,,$468.88,,1,0,1,1,1,1,20061001
D7963,HCPCS,Frenuloplasty,,,26 ,,NW,,,,,,$516.00,,1,0,1,1,1,1,20061001
D7970,HCPCS,Excision hyperplastic tissue,,,26 ,,NW,,,,,,$488.80,,1,0,1,1,1,1,20061001
D7971,HCPCS,Excision pericoronal gingiva,,,26 ,,NW,,,,,,$193.16,,1,0,1,1,1,1,20061001
D7972,HCPCS,Surg redct fibrous tuberosit,,,26 ,,NW,,,,,,$624.06,,1,0,1,1,1,1,20061001
D7980,HCPCS,Sialolithotomy,,,26 ,,NW,,,,,,$682.92,,1,0,1,1,1,1,20061001
D7981,HCPCS,Excision of salivary gland,,,26 ,,NW,,,,,,$467.39,,1,0,1,1,1,1,20061001
D7982,HCPCS,Sialodochoplasty,,,26 ,,NW,,,,,,"$1,611.67",,1,0,1,1,1,1,20061001
D7983,HCPCS,Closure of salivary fistula,,,26 ,,NW,,,,,,"$1,485.24",,1,0,1,1,1,1,20061001
D7990,HCPCS,Emergency tracheotomy,,,26 ,,NW,,,,,,"$1,426.36",,1,0,1,1,1,1,20061001
D7991,HCPCS,Dental coronoidectomy,,,26 ,,NW,,,,,,"$4,108.31",,1,0,1,1,1,1,20061001
D7995,HCPCS,Synthetic graft facial bones,,,26 ,,NW,,,,,,$429.54,,1,0,1,1,1,1,20061001
D7996,HCPCS,Implant mandible for augment,,,26 ,,NW,,,,,,"$1,821.07",,1,0,1,1,1,1,20061001
D7997,HCPCS,Appliance removal,,,26 ,,NW,,,,,,$238.97,,1,0,1,1,1,1,20061001
D7999,HCPCS,Oral surgery procedure,,,26 ,,NW,,,,,,"$1,222.33",,1,0,1,1,1,1,20061001
D8010,HCPCS,Limited dental tx primary,,,27 ,,NW,,,,,,"$1,486.15",,1,0,1,1,1,1,20061001
D8020,HCPCS,Limited dental tx transition,,,27 ,,NW,,,,,,"$1,643.85",,1,0,1,1,1,1,20061001
D8030,HCPCS,Limited dental tx adolescent,,,27 ,,NW,,,,,,"$1,766.19",,1,0,1,1,1,1,20061001
D8040,HCPCS,Limited dental tx adult,,,27 ,,NW,,,,,,"$1,864.41",,1,0,1,1,1,1,20061001
D8050,HCPCS,Intercep dental tx primary,,,27 ,,NW,,,,,,"$1,854.30",,1,0,1,1,1,1,20061001
D8060,HCPCS,Intercep dental tx transitn,,,27 ,,NW,,,,,,"$2,020.99",,1,0,1,1,1,1,20061001
D8070,HCPCS,Compre dental tx transition,,,27 ,,NW,,,,,,"$3,179.33",,1,0,1,1,1,1,20061001
D8080,HCPCS,Compre dental tx adolescent,,,27 ,,NW,,,,,,"$3,227.04",,1,0,1,1,1,1,20061001
D8090,HCPCS,Compre dental tx adult,,,27 ,,NW,,,,,,"$3,361.73",,1,0,1,1,1,1,20061001
D8210,HCPCS,Orthodontic rem appliance tx,,,27 ,,NW,,,,,,"$1,018.66",,1,0,1,1,1,1,20061001
D8220,HCPCS,Fixed appliance therapy habt,,,27 ,,NW,,,,,,"$1,075.90",,1,0,1,1,1,1,20061001
D8660,HCPCS,Preorthodontic tx visit,,,27 ,,NW,,,,,,$164.88,,1,0,1,1,1,1,20061001
D8670,HCPCS,Periodic orthodontc tx visit,,,27 ,,NW,,,,,,$195.18,,1,0,1,1,1,1,20061001
D8680,HCPCS,Orthodontic retention,,,27 ,,NW,,,,,,$476.74,,1,0,1,1,1,1,20061001
D8690,HCPCS,Orthodontic treatment,,,27 ,,NW,,,,,,$208.17,,1,0,1,1,1,1,20061001
D8691,HCPCS,Repair ortho appliance,,,27 ,,NW,,,,,,$143.93,,1,0,1,1,1,1,20061001
D8692,HCPCS,Replacement retainer,,,27 ,,NW,,,,,,$254.74,,1,0,1,1,1,1,20061001
D8999,HCPCS,Orthodontic procedure,,,27 ,,NW,,,,,,"$1,245.99",,1,0,1,1,1,1,20061001
D9110,HCPCS,Tx dental pain minor proc,,,26 ,,NW,,,,,,$101.47,,1,0,1,1,1,1,20061001
D9210,HCPCS,Dent anesthesia w/o surgery,,,26 ,,NW,,,,,,$28.85,,1,0,1,1,1,1,20061001
D9211,HCPCS,Regional block anesthesia,,,26 ,,NW,,,,,,$32.33,,1,0,1,1,1,1,20061001
D9212,HCPCS,Trigeminal block anesthesia,,,26 ,,NW,,,,,,$69.97,,1,0,1,1,1,1,20061001
D9215,HCPCS,Local anesthesia,,,26 ,,NW,,,,,,$27.07,,1,0,1,1,1,1,20061001
D9220,HCPCS,General anesthesia,,,26 ,,NW,,,,,,$352.69,,1,0,1,1,1,1,20061001
D9221,HCPCS,General anesthesia ea ad 15m,,,26 ,,NW,,,,,,$143.94,,1,0,1,1,1,1,20061001
D9230,HCPCS,Analgesia,,,26 ,,NW,,,,,,$54.31,,1,0,1,1,1,1,20061001
D9241,HCPCS,Intravenous sedation,,,26 ,,NW,,,,,,$331.01,,1,0,1,1,1,1,20061001
D9242,HCPCS,IV sedation ea ad 30 m,,,26 ,,NW,,,,,,$126.40,,1,0,1,1,1,1,20061001
D9248,HCPCS,Sedation (non-iv),,,26 ,,NW,,,,,,$74.82,,1,0,1,1,1,1,20061001
D9310,HCPCS,Dental consultation,,,25 ,,NW,,,,,,$137.01,,1,0,1,1,1,1,20061001
D9410,HCPCS,Dental house call,,,25 ,,NW,,,,,,$229.13,,1,0,1,1,1,1,20061001
D9420,HCPCS,Hospital call,,,25 ,,NW,,,,,,$289.72,,1,0,1,1,1,1,20061001
D9430,HCPCS,Office visit during hours,,,25 ,,NW,,,,,,$66.82,,1,0,1,1,1,1,20061001
D9440,HCPCS,Office visit after hours,,,25 ,,NW,,,,,,$130.94,,1,0,1,1,1,1,20061001
D9450,HCPCS,Case presentation tx plan,,,25 ,,NW,,,,,,$58.92,,1,0,1,1,1,1,20061001
D9610,HCPCS,Dent therapeutic drug inject,,,27 ,,NW,,,,,,$74.89,,1,0,1,1,1,1,20061001
D9630,HCPCS,Other drugs/medicaments,,,27 ,,NW,,,,,,$43.01,,1,0,1,1,1,1,20061001
D9910,HCPCS,Dent appl desensitizing med,,,27 ,,NW,,,,,,$46.19,,1,0,1,1,1,1,20061001
D9911,HCPCS,Appl desensitizing resin,,,27 ,,NW,,,,,,$63.53,,1,0,1,1,1,1,20061001
D9920,HCPCS,Behavior management,,,27 ,,NW,,,,,,$124.83,,1,0,1,1,1,1,20061001
D9930,HCPCS,Treatment of complications,,,27 ,,NW,,,,,,$104.98,,1,0,1,1,1,1,20061001
D9940,HCPCS,Dental occlusal guard,,,27 ,,NW,,,,,,$557.40,,1,0,1,1,1,1,20061001
D9941,HCPCS,Fabrication athletic guard,,,27 ,,NW,,,,,,$172.90,,1,0,1,1,1,1,20061001
D9950,HCPCS,Occlusion analysis,,,27 ,,NW,,,,,,$266.83,,1,0,1,1,1,1,20061001
D9951,HCPCS,Limited occlusal adjustment,,,27 ,,NW,,,,,,$129.85,,1,0,1,1,1,1,20061001
D9952,HCPCS,Complete occlusal adjustment,,,27 ,,NW,,,,,,$630.16,,1,0,1,1,1,1,20061001
D9970,HCPCS,Enamel microabrasion,,,27 ,,NW,,,,,,$48.87,,1,0,1,1,1,1,20061001
D9971,HCPCS,Odontoplasty 1-2 teeth,,,27 ,,NW,,,,,,$64.76,,1,0,1,1,1,1,20061001
D9972,HCPCS,Extrnl bleaching per arch,,,27 ,,NW,,,,,,$303.45,,1,0,1,1,1,1,20061001
D9973,HCPCS,Extrnl bleaching per tooth,,,27 ,,NW,,,,,,$39.48,,1,0,1,1,1,1,20061001
D9974,HCPCS,Intrnl bleaching per tooth,,,27 ,,NW,,,,,,$246.06,,1,0,1,1,1,1,20061001
D9999,HCPCS,Adjunctive procedure,,,27 ,,NW,,,,,,"$1,183.29",,1,0,1,1,1,1,20061001
E0100,HCPCS,Cane adjust/fixed with tip,RR,,28 ,,NW,,,,,,$13.25,,1,1,1,1,1,1,20061001
E0100,HCPCS,Cane adjust/fixed with tip,UE,,28 ,,NW,,,,,,$29.62,,1,1,1,1,1,1,20061001
E0100,HCPCS,Cane adjust/fixed with tip,NU,,28 ,,NW,,,,,,$36.06,,1,1,1,1,1,1,20061001
E0105,HCPCS,Cane adjust/fixed quad/3 pro,RR,,28 ,,NW,,,,,,$17.67,,1,1,1,1,1,1,20061001
E0105,HCPCS,Cane adjust/fixed quad/3 pro,UE,,28 ,,NW,,,,,,$61.73,,1,1,1,1,1,1,20061001
E0105,HCPCS,Cane adjust/fixed quad/3 pro,NU,,28 ,,NW,,,,,,$83.17,,1,1,1,1,1,1,20061001
E0110,HCPCS,Crutch forearm pair,RR,,28 ,,NW,,,,,,$28.42,,1,1,1,1,1,1,20061001
E0110,HCPCS,Crutch forearm pair,UE,,28 ,,NW,,,,,,$100.47,,1,1,1,1,1,1,20061001
E0110,HCPCS,Crutch forearm pair,NU,,28 ,,NW,,,,,,$137.48,,1,1,1,1,1,1,20061001
E0111,HCPCS,Crutch forearm each,RR,,28 ,,NW,,,,,,$17.02,,1,1,1,1,1,1,20061001
E0111,HCPCS,Crutch forearm each,UE,,28 ,,NW,,,,,,$67.89,,1,1,1,1,1,1,20061001
E0111,HCPCS,Crutch forearm each,NU,,28 ,,NW,,,,,,$91.08,,1,1,1,1,1,1,20061001
E0112,HCPCS,Crutch underarm pair wood,RR,,28 ,,NW,,,,,,$19.28,,1,1,1,1,1,1,20061001
E0112,HCPCS,Crutch underarm pair wood,UE,,28 ,,NW,,,,,,$46.85,,1,1,1,1,1,1,20061001
E0112,HCPCS,Crutch underarm pair wood,NU,,28 ,,NW,,,,,,$60.07,,1,1,1,1,1,1,20061001
E0113,HCPCS,Crutch underarm each wood,RR,,28 ,,NW,,,,,,$12.07,,1,1,1,1,1,1,20061001
E0113,HCPCS,Crutch underarm each wood,UE,,28 ,,NW,,,,,,$28.21,,1,1,1,1,1,1,20061001
E0113,HCPCS,Crutch underarm each wood,NU,,28 ,,NW,,,,,,$36.15,,1,1,1,1,1,1,20061001
E0114,HCPCS,Crutch underarm pair no wood,RR,,28 ,,NW,,,,,,$17.22,,1,1,1,1,1,1,20061001
E0114,HCPCS,Crutch underarm pair no wood,UE,,28 ,,NW,,,,,,$58.08,,1,1,1,1,1,1,20061001
E0114,HCPCS,Crutch underarm pair no wood,NU,,28 ,,NW,,,,,,$79.51,,1,1,1,1,1,1,20061001
E0116,HCPCS,Crutch underarm each no wood,RR,,28 ,,NW,,,,,,$12.44,,1,1,1,1,1,1,20061001
E0116,HCPCS,Crutch underarm each no wood,UE,,28 ,,NW,,,,,,$35.79,,1,1,1,1,1,1,20061001
E0116,HCPCS,Crutch underarm each no wood,NU,,28 ,,NW,,,,,,$46.12,,1,1,1,1,1,1,20061001
E0117,HCPCS,Underarm springassist crutch,RR,,28 ,,NW,,,,,,$33.34,,1,1,1,1,1,1,20061001
E0117,HCPCS,Underarm springassist crutch,UE,,28 ,,NW,,,,,,$265.18,,1,1,1,1,1,1,20061001
E0117,HCPCS,Underarm springassist crutch,NU,,28 ,,NW,,,,,,$357.01,,1,1,1,1,1,1,20061001
E0130,HCPCS,Walker rigid adjust/fixed ht,RR,,28 ,,NW,,,,,,$29.65,,1,1,1,1,1,1,20061001
E0130,HCPCS,Walker rigid adjust/fixed ht,UE,,28 ,,NW,,,,,,$93.89,,1,1,1,1,1,1,20061001
E0130,HCPCS,Walker rigid adjust/fixed ht,NU,,28 ,,NW,,,,,,$123.43,,1,1,1,1,1,1,20061001
E0135,HCPCS,Walker folding adjust/fixed,RR,,28 ,,NW,,,,,,$30.32,,1,1,1,1,1,1,20061001
E0135,HCPCS,Walker folding adjust/fixed,UE,,28 ,,NW,,,,,,$112.17,,1,1,1,1,1,1,20061001
E0135,HCPCS,Walker folding adjust/fixed,NU,,28 ,,NW,,,,,,$149.40,,1,1,1,1,1,1,20061001
E0140,HCPCS,Walker w trunk support,NU,,28 ,,NW,,,,,,$385.96,,1,1,1,0,1,1,20061001
E0140,HCPCS,Walker w trunk support,RR,,28 ,,NW,,,,,,$385.96,,1,1,1,0,1,1,20061001
E0140,HCPCS,Walker w trunk support,UE,,28 ,,NW,,,,,,$385.96,,1,1,1,0,1,1,20061001
E0141,HCPCS,Rigid wheeled walker adj/fix,RR,,28 ,,NW,,,,,,$38.01,,1,1,1,1,1,1,20061001
E0141,HCPCS,Rigid wheeled walker adj/fix,UE,,28 ,,NW,,,,,,$154.43,,1,1,1,1,1,1,20061001
E0141,HCPCS,Rigid wheeled walker adj/fix,NU,,28 ,,NW,,,,,,$209.36,,1,1,1,1,1,1,20061001
E0143,HCPCS,Walker folding wheeled w/o s,RR,,28 ,,NW,,,,,,$36.85,,1,1,1,1,1,1,20061001
E0143,HCPCS,Walker folding wheeled w/o s,UE,,28 ,,NW,,,,,,$161.11,,1,1,1,1,1,1,20061001
E0143,HCPCS,Walker folding wheeled w/o s,NU,,28 ,,NW,,,,,,$218.79,,1,1,1,1,1,1,20061001
E0144,HCPCS,Enclosed walker w rear seat,RR,,28 ,,NW,,,,,,$52.34,,1,1,1,1,1,1,20061001
E0144,HCPCS,Enclosed walker w rear seat,UE,,28 ,,NW,,,,,,$444.96,,1,1,1,1,1,1,20061001
E0144,HCPCS,Enclosed walker w rear seat,NU,,28 ,,NW,,,,,,$596.79,,1,1,1,1,1,1,20061001
E0147,HCPCS,Walker variable wheel resist,RR,,28 ,,NW,,,,,,$99.14,,1,1,1,1,1,1,20061001
E0147,HCPCS,Walker variable wheel resist,UE,,28 ,,NW,,,,,,$811.65,,1,1,1,1,1,1,20061001
E0147,HCPCS,Walker variable wheel resist,NU,,28 ,,NW,,,,,,"$1,085.65",,1,1,1,1,1,1,20061001
E0148,HCPCS,Heavyduty walker no wheels,RR,,28 ,,NW,,,,,,$23.48,,1,1,1,1,1,1,20061001
E0148,HCPCS,Heavyduty walker no wheels,UE,,28 ,,NW,,,,,,$171.22,,1,1,1,1,1,1,20061001
E0148,HCPCS,Heavyduty walker no wheels,NU,,28 ,,NW,,,,,,$231.81,,1,1,1,1,1,1,20061001
E0149,HCPCS,Heavy duty wheeled walker,RR,,28 ,,NW,,,,,,$37.96,,1,1,1,1,1,1,20061001
E0149,HCPCS,Heavy duty wheeled walker,UE,,28 ,,NW,,,,,,$308.73,,1,1,1,1,1,1,20061001
E0149,HCPCS,Heavy duty wheeled walker,NU,,28 ,,NW,,,,,,$415.15,,1,1,1,1,1,1,20061001
E0153,HCPCS,Forearm crutch platform atta,RR,,28 ,,NW,,,,,,$16.12,,1,1,1,1,1,1,20061001
E0153,HCPCS,Forearm crutch platform atta,UE,,28 ,,NW,,,,,,$88.74,,1,1,1,1,1,1,20061001
E0153,HCPCS,Forearm crutch platform atta,NU,,28 ,,NW,,,,,,$121.82,,1,1,1,1,1,1,20061001
E0154,HCPCS,Walker platform attachment,RR,,28 ,,NW,,,,,,$17.21,,1,1,1,1,1,1,20061001
E0154,HCPCS,Walker platform attachment,UE,,28 ,,NW,,,,,,$91.66,,1,1,1,1,1,1,20061001
E0154,HCPCS,Walker platform attachment,NU,,28 ,,NW,,,,,,$123.98,,1,1,1,1,1,1,20061001
E0155,HCPCS,"Walker wheel attachment,pair",RR,,28 ,,NW,,,,,,$10.11,,1,1,1,1,1,1,20061001
E0155,HCPCS,"Walker wheel attachment,pair",UE,,28 ,,NW,,,,,,$40.57,,1,1,1,1,1,1,20061001
E0155,HCPCS,"Walker wheel attachment,pair",NU,,28 ,,NW,,,,,,$51.88,,1,1,1,1,1,1,20061001
E0156,HCPCS,Walker seat attachment,RR,,28 ,,NW,,,,,,$9.40,,1,1,1,1,1,1,20061001
E0156,HCPCS,Walker seat attachment,UE,,28 ,,NW,,,,,,$34.23,,1,1,1,1,1,1,20061001
E0156,HCPCS,Walker seat attachment,NU,,28 ,,NW,,,,,,$44.15,,1,1,1,1,1,1,20061001
E0157,HCPCS,Walker crutch attachment,RR,,28 ,,NW,,,,,,$17.85,,1,1,1,1,1,1,20061001
E0157,HCPCS,Walker crutch attachment,UE,,28 ,,NW,,,,,,$106.71,,1,1,1,1,1,1,20061001
E0157,HCPCS,Walker crutch attachment,NU,,28 ,,NW,,,,,,$145.74,,1,1,1,1,1,1,20061001
E0158,HCPCS,Walker leg extenders set of4,RR,,28 ,,NW,,,,,,$9.66,,1,1,1,1,1,1,20061001
E0158,HCPCS,Walker leg extenders set of4,UE,,28 ,,NW,,,,,,$40.92,,1,1,1,1,1,1,20061001
E0158,HCPCS,Walker leg extenders set of4,NU,,28 ,,NW,,,,,,$52.82,,1,1,1,1,1,1,20061001
E0159,HCPCS,Brake for wheeled walker,RR,,28 ,,NW,,,,,,$7.10,,1,1,1,1,1,1,20061001
E0159,HCPCS,Brake for wheeled walker,UE,,28 ,,NW,,,,,,$24.50,,1,1,1,1,1,1,20061001
E0159,HCPCS,Brake for wheeled walker,NU,,28 ,,NW,,,,,,$31.25,,1,1,1,1,1,1,20061001
E0160,HCPCS,Sitz type bath or equipment,RR,,28 ,,NW,,,,,,$10.83,,1,1,1,1,1,1,20061001
E0160,HCPCS,Sitz type bath or equipment,UE,,28 ,,NW,,,,,,$41.64,,1,1,1,1,1,1,20061001
E0160,HCPCS,Sitz type bath or equipment,NU,,28 ,,NW,,,,,,$54.14,,1,1,1,1,1,1,20061001
E0161,HCPCS,Sitz bath/equipment w/faucet,RR,,28 ,,NW,,,,,,$9.69,,1,1,1,1,1,1,20061001
E0161,HCPCS,Sitz bath/equipment w/faucet,UE,,28 ,,NW,,,,,,$33.90,,1,1,1,1,1,1,20061001
E0161,HCPCS,Sitz bath/equipment w/faucet,NU,,28 ,,NW,,,,,,$43.84,,1,1,1,1,1,1,20061001
E0162,HCPCS,Sitz bath chair,RR,,28 ,,NW,,,,,,$27.35,,1,1,1,1,1,1,20061001
E0162,HCPCS,Sitz bath chair,UE,,28 ,,NW,,,,,,$205.00,,1,1,1,1,1,1,20061001
E0162,HCPCS,Sitz bath chair,NU,,28 ,,NW,,,,,,$267.37,,1,1,1,1,1,1,20061001
E0163,HCPCS,Commode chair stationry fxd,RR,,28 ,,NW,,,,,,$41.13,,1,1,1,1,1,1,20061001
E0163,HCPCS,Commode chair stationry fxd,UE,,28 ,,NW,,,,,,$151.72,,1,1,1,1,1,1,20061001
E0163,HCPCS,Commode chair stationry fxd,NU,,28 ,,NW,,,,,,$199.84,,1,1,1,1,1,1,20061001
E0164,HCPCS,Commode chair mobile fixed a,RR,,28 ,,NW,,,,,,$44.15,,1,1,1,1,1,1,20061001
E0164,HCPCS,Commode chair mobile fixed a,UE,,28 ,,NW,,,,,,$248.97,,1,1,1,1,1,1,20061001
E0164,HCPCS,Commode chair mobile fixed a,NU,,28 ,,NW,,,,,,$335.44,,1,1,1,1,1,1,20061001
E0165,HCPCS,Commode chair stationry det,,,28,,NW,,,,,,$452.62,,1,1,1,0,0,1,20061001
E0166,HCPCS,Commode chair mobile detach,RR,,28 ,,NW,,,,,,$51.24,,1,1,1,1,1,1,20061001
E0166,HCPCS,Commode chair mobile detach,UE,,28 ,,NW,,,,,,$341.07,,1,1,1,1,1,1,20061001
E0166,HCPCS,Commode chair mobile detach,NU,,28 ,,NW,,,,,,$427.47,,1,1,1,1,1,1,20061001
E0167,HCPCS,Commode chair pail or pan,RR,,28 ,,NW,,,,,,$5.61,,1,1,1,1,1,1,20061001
E0167,HCPCS,Commode chair pail or pan,UE,,28 ,,NW,,,,,,$17.93,,1,1,1,1,1,1,20061001
E0167,HCPCS,Commode chair pail or pan,NU,,28 ,,NW,,,,,,$22.39,,1,1,1,1,1,1,20061001
E0168,HCPCS,Heavyduty/wide commode chair,RR,,28 ,,NW,,,,,,$27.17,,1,1,1,1,1,1,20061001
E0168,HCPCS,Heavyduty/wide commode chair,UE,,28 ,,NW,,,,,,$205.36,,1,1,1,1,1,1,20061001
E0168,HCPCS,Heavyduty/wide commode chair,NU,,28 ,,NW,,,,,,$277.32,,1,1,1,1,1,1,20061001
E0175,HCPCS,Commode chair foot rest,,,28 ,,NW,,,,,,$82.45,,1,1,1,1,1,1,20061001
E0180,HCPCS,Press pad alternating w pump,,,28 ,,NW,,,,,,$336.36,,1,1,1,1,1,1,20061001
E0181,HCPCS,Press pad alternating w/ pum,,,28 ,,NW,,,,,,$441.75,,1,1,1,1,1,1,20061001
E0182,HCPCS,Pressure pad alternating pum,,,28 ,,NW,,,,,,$455.01,,1,1,1,1,1,1,20061001
E0184,HCPCS,Dry pressure mattress,,,28 ,,NW,,,,,,$274.27,,1,1,1,1,1,1,20061001
E0185,HCPCS,Gel pressure mattress pad,,,28 ,,NW,,,,,,$457.65,,1,1,1,1,1,1,20061001
E0186,HCPCS,Air pressure mattress,,,28 ,,NW,,,,,,$409.18,,1,1,1,1,1,1,20061001
E0187,HCPCS,Water pressure mattress,,,28 ,,NW,,,,,,$335.61,,1,1,1,1,1,1,20061001
E0188,HCPCS,Synthetic sheepskin pad,,,28 ,,NW,,,,,,$42.90,,1,1,1,1,1,1,20061001
E0189,HCPCS,Lambswool sheepskin pad,,,28 ,,NW,,,,,,$84.14,,1,1,1,1,1,1,20061001
E0190,HCPCS,Positioning cushion,,,28 ,,NW,,,,,,$168.84,,1,1,1,0,1,1,20061001
E0191,HCPCS,Protector heel or elbow,,,28 ,,NW,,,,,,$19.36,,1,1,1,1,1,1,20061001
E0193,HCPCS,Powered air flotation bed,RR,,28 ,,NW,,,,,,"$1,387.47",,1,1,1,1,1,1,20061001
E0194,HCPCS,Air fluidized bed,RR,,28 ,,NW,,,,,,"$4,963.87",,1,1,1,1,1,1,20061001
E0194,HCPCS,Air fluidized bed,UE,,28 ,,NW,,,,,,"$36,115.71",,1,1,1,1,1,1,20061001
E0194,HCPCS,Air fluidized bed,,,28 ,,NW,,,,,,"$48,140.76",,1,1,1,1,1,1,20061001
E0196,HCPCS,Gel pressure mattress,RR,,28 ,,NW,,,,,,$56.15,,1,1,1,1,1,1,20061001
E0196,HCPCS,Gel pressure mattress,UE,,28 ,,NW,,,,,,$422.65,,1,1,1,1,1,1,20061001
E0196,HCPCS,Gel pressure mattress,,,28 ,,NW,,,,,,$563.81,,1,1,1,1,1,1,20061001
E0197,HCPCS,Air pressure pad for mattres,,,28 ,,NW,,,,,,$360.69,,1,1,1,1,1,1,20061001
E0198,HCPCS,Water pressure pad for mattr,,,28 ,,NW,,,,,,$310.16,,1,1,1,1,1,1,20061001
E0199,HCPCS,Dry pressure pad for mattres,,,28 ,,NW,,,,,,$40.54,,1,1,1,1,1,1,20061001
E0200,HCPCS,Heat lamp without stand,,,28 ,,NW,,,,,,$102.97,,1,1,1,1,1,1,20061001
E0202,HCPCS,Phototherapy light w/ photom,RR,,28 ,,NW,,,,,,$108.90,,1,1,1,1,1,1,20061001
E0203,HCPCS,Therapeutic lightbox tabletp,,,28 ,,NW,,,,,,$562.16,,1,1,1,0,1,1,20061001
E0205,HCPCS,Heat lamp with stand,,,28 ,,NW,,,,,,$267.06,,1,1,1,1,1,1,20061001
E0210,HCPCS,Electric heat pad standard,,,28 ,,NW,,,,,,$41.20,,1,1,1,1,1,1,20061001
E0215,HCPCS,Electric heat pad moist,,,28 ,,NW,,,,,,$90.87,,1,1,1,1,1,1,20061001
E0217,HCPCS,Water circ heat pad w pump,,,28 ,,NW,,,,,,$699.52,,1,1,1,1,1,1,20061001
E0218,HCPCS,Water circ cold pad w pump,,,28 ,,NW,,,,,,$687.04,,1,1,1,1,1,1,20061001
E0220,HCPCS,Hot water bottle,,,28 ,,NW,,,,,,$13.85,,1,1,1,1,1,1,20061001
E0221,HCPCS,Infrared heating pad system,,,28 ,,NW,,,,,,"$3,012.23",,1,1,1,1,1,1,20061001
E0225,HCPCS,Hydrocollator unit,,,28 ,,NW,,,,,,$545.35,,1,1,1,1,1,1,20061001
E0230,HCPCS,Ice cap or collar,,,28 ,,NW,,,,,,$13.86,,1,1,1,1,1,1,20061001
