"Version 2.8, Mid Year Update - Outpatient Facility",,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date
93318,CPT,Echo transesophageal intraop,,30,0,1,"$2,025.47 ",$0.00,1,0,1,20061001
93320,CPT,"Doppler echo exam, heart",,30,0,1,$500.71 ,$0.00,1,0,1,20061001
93321,CPT,"Doppler echo exam, heart",,30,0,1,$438.66 ,$0.00,1,0,1,20061001
93325,CPT,Doppler color flow add-on,,30,0,1,$438.66 ,$0.00,1,0,1,20061001
93350,CPT,Echo transthoracic,,30,0,1,$953.48 ,$0.00,1,0,1,20061001
93501,CPT,Right heart catheterization,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93503,CPT,Insert/place heart catheter,,30,1,1,"$3,500.47 ",$0.00,1,0,1,20061001
93505,CPT,Biopsy of heart lining,,30,1,1,"$3,500.47 ",$0.00,1,0,1,20061001
93508,CPT,"Cath placement, angiography",,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93510,CPT,Left heart catheterization,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93511,CPT,Left heart catheterization,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93514,CPT,Left heart catheterization,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93524,CPT,Left heart catheterization,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93526,CPT,Rt & Lt heart catheters,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93527,CPT,Rt & Lt heart catheters,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93528,CPT,Rt & Lt heart catheters,,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93529,CPT,"Rt, lt heart catheterization",,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93530,CPT,"Rt heart cath, congenital",,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93531,CPT,"R & l heart cath, congenital",,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93532,CPT,"R & l heart cath, congenital",,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93533,CPT,"R & l heart cath, congenital",,30,1,1,"$10,807.90 ",$0.00,1,0,1,20061001
93571,CPT,Heart flow reserve measure,,30,0,1,"$1,852.43 ",$0.00,1,0,1,20061001
93572,CPT,Heart flow reserve measure,,30,0,1,$293.78 ,$0.00,1,0,1,20061001
93580,CPT,Transcath closure of asd,,30,1,1,"$11,002.06 ",$0.00,1,0,1,20061001
93581,CPT,Transcath closure of vsd,,30,1,1,"$11,002.06 ",$0.00,1,0,1,20061001
93600,CPT,Bundle of His recording,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93602,CPT,Intra-atrial recording,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93603,CPT,Right ventricular recording,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93609,CPT,"Map tachycardia, add-on",,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93610,CPT,Intra-atrial pacing,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93612,CPT,Intraventricular pacing,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93613,CPT,"Electrophys map 3d, add-on",,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93615,CPT,Esophageal recording,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93616,CPT,Esophageal recording,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93618,CPT,Heart rhythm pacing,,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93619,CPT,Electrophysiology evaluation,,30,1,1,"$12,079.76 ",$0.00,1,0,1,20061001
93620,CPT,Electrophysiology evaluation,,30,1,1,"$12,079.76 ",$0.00,1,0,1,20061001
93621,CPT,Electrophysiology evaluation,,30,1,1,"$12,079.76 ",$0.00,1,0,1,20061001
93622,CPT,Electrophysiology evaluation,,30,1,1,"$12,079.76 ",$0.00,1,0,1,20061001
93623,CPT,"Stimulation, pacing heart",,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93624,CPT,Electrophysiologic study,,30,1,1,"$3,649.97 ",$0.00,1,0,1,20061001
93631,CPT,"Heart pacing, mapping",,30,1,1,"$13,358.70 ",$0.00,1,0,1,20061001
93640,CPT,Evaluation heart device,,30,0,1,"$3,649.97 ",$0.00,1,0,1,20061001
93641,CPT,Electrophysiology evaluation,,30,0,1,"$3,649.97 ",$0.00,1,0,1,20061001
93642,CPT,Electrophysiology evaluation,,30,0,1,"$3,649.97 ",$0.00,1,0,1,20061001
93650,CPT,Ablate heart dysrhythm focus,,30,1,1,"$14,733.71 ",$0.00,1,0,1,20061001
93651,CPT,Ablate heart dysrhythm focus,,30,1,1,"$14,733.71 ",$0.00,1,0,1,20061001
93652,CPT,Ablate heart dysrhythm focus,,30,1,1,"$14,733.71 ",$0.00,1,0,1,20061001
93660,CPT,Tilt table evaluation,,30,0,1,"$1,528.37 ",$0.00,1,0,1,20061001
93662,CPT,Intracardiac ecg (ice),,30,0,1,"$9,525.53 ",$0.00,1,0,1,20061001
93668,CPT,Peripheral vascular rehab,,30,0,,$912.08 ,$0.00,1,0,1,20061001
93701,CPT,"Bioimpedance, thoracic",,30,0,1,$144.03 ,$0.00,1,0,1,20061001
93721,CPT,Plethysmography tracing,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
93724,CPT,Analyze pacemaker system,,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93727,CPT,Analyze ilr system,,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93731,CPT,Analyze pacemaker system,,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93732,CPT,Analyze pacemaker system,,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93733,CPT,"Telephone analy, pacemaker",,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93734,CPT,Analyze pacemaker system,,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93735,CPT,Analyze pacemaker system,,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93736,CPT,"Telephonic analy, pacemaker",,30,0,1,$131.11 ,$0.00,1,0,1,20061001
93740,CPT,Temperature gradient studies,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
93741,CPT,Analyze ht pace device sngl,,30,0,1,$191.75 ,$0.00,1,0,1,20061001
93742,CPT,Analyze ht pace device sngl,,30,0,1,$191.75 ,$0.00,1,0,1,20061001
93743,CPT,Analyze ht pace device dual,,30,0,1,$191.75 ,$0.00,1,0,1,20061001
93744,CPT,Analyze ht pace device dual,,30,0,1,$191.75 ,$0.00,1,0,1,20061001
93745,CPT,Set-up cardiovert-defibrill,,30,0,1,$35.69 ,$0.00,1,0,1,20061001
93760,CPT,Cephalic thermogram,,30,0,,$869.11 ,$0.00,1,0,1,20061001
93786,CPT,Ambulatory BP recording,,30,0,1,$418.27 ,$0.00,1,0,1,20061001
93788,CPT,Ambulatory BP analysis,,30,0,1,$893.84 ,$0.00,1,0,1,20061001
93797,CPT,Cardiac rehab,,30,0,1,$146.30 ,$0.00,1,0,1,20061001
93798,CPT,Cardiac rehab/monitor,,30,0,1,$146.30 ,$0.00,1,0,1,20061001
93799,CPT,Cardiovascular procedure,,30,0,1,$527.22 ,$0.00,1,0,1,20061001
93875,CPT,Extracranial study,,30,0,1,$527.22 ,$0.00,1,0,1,20061001
93880,CPT,Extracranial study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93882,CPT,Extracranial study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93886,CPT,Intracranial study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93888,CPT,Intracranial study,,30,0,1,$622.69 ,$0.00,1,0,1,20061001
93890,CPT,"Tcd, vasoreactivity study",,30,0,1,$99.24 ,$0.00,1,0,1,20061001
93892,CPT,"Tcd, emboli detect w/o inj",,30,0,1,$99.24 ,$0.00,1,0,1,20061001
93893,CPT,"Tcd, emboli detect w/inj",,30,0,1,$99.24 ,$0.00,1,0,1,20061001
93922,CPT,Extremity study,,30,0,1,$527.22 ,$0.00,1,0,1,20061001
93923,CPT,Extremity study,,30,0,1,$527.22 ,$0.00,1,0,1,20061001
93924,CPT,Extremity study,,30,0,1,$527.22 ,$0.00,1,0,1,20061001
93925,CPT,Lower extremity study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93926,CPT,Lower extremity study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93930,CPT,Upper extremity study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93931,CPT,Upper extremity study,,30,0,1,$622.69 ,$0.00,1,0,1,20061001
93965,CPT,Extremity study,,30,0,1,$527.22 ,$0.00,1,0,1,20061001
93970,CPT,Extremity study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93971,CPT,Extremity study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93975,CPT,Vascular study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93976,CPT,Vascular study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93978,CPT,Vascular study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93979,CPT,Vascular study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93980,CPT,Penile vascular study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93981,CPT,Penile vascular study,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
93990,CPT,Doppler flow testing,,30,0,1,$727.78 ,$0.00,1,0,1,20061001
94010,CPT,Breathing capacity test,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94014,CPT,Patient recorded spirometry,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94015,CPT,Patient recorded spirometry,,30,0,1,$666.59 ,$0.00,1,0,1,20061001
94060,CPT,Evaluation of wheezing,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94070,CPT,Evaluation of wheezing,,30,0,1,$666.59 ,$0.00,1,0,1,20061001
94150,CPT,Vital capacity test,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94200,CPT,Lung function test (MBC/MVV),,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94240,CPT,Residual lung capacity,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94250,CPT,Expired gas collection,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94260,CPT,Thoracic gas volume,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94350,CPT,Lung nitrogen washout curve,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94360,CPT,Measure airflow resistance,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94370,CPT,Breath airway closing volume,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94375,CPT,Respiratory flow volume loop,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94400,CPT,CO2 breathing response curve,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94450,CPT,Hypoxia response curve,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94452,CPT,Hast w/report,,30,0,1,$57.71 ,$0.00,1,0,1,20061001
94453,CPT,Hast w/oxygen titrate,,30,0,1,$57.71 ,$0.00,1,0,1,20061001
94620,CPT,Pulmonary stress test/simple,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94621,CPT,Pulm stress test/complex,,30,0,1,$666.59 ,$0.00,1,0,1,20061001
94640,CPT,Airway inhalation treatment,,30,0,1,$74.82 ,$0.00,1,0,1,20061001
94642,CPT,Aerosol inhalation treatment,,30,0,1,$211.26 ,$0.00,1,0,1,20061001
94656,CPT,Initial ventilator mgmt,,30,0,1,$573.44 ,$0.00,1,0,1,20061001
94657,CPT,Continued ventilator mgmt,,30,0,1,$573.44 ,$0.00,1,0,1,20061001
94660,CPT,"Pos airway pressure, CPAP",,30,0,1,$280.30 ,$0.00,1,0,1,20061001
94662,CPT,"Neg press ventilation, cnp",,30,0,1,$573.44 ,$0.00,1,0,1,20061001
94664,CPT,Aerosol or vapor inhalations,,30,0,1,$74.82 ,$0.00,1,0,1,20061001
94667,CPT,Chest wall manipulation,,30,0,1,$74.82 ,$0.00,1,0,1,20061001
94668,CPT,Chest wall manipulation,,30,0,1,$74.82 ,$0.00,1,0,1,20061001
94680,CPT,"Exhaled air analysis, o2",,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94681,CPT,"Exhaled air analysis, o2/co2",,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94690,CPT,Exhaled air analysis,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94720,CPT,Monoxide diffusing capacity,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94725,CPT,Membrane diffusion capacity,,30,0,1,$323.00 ,$0.00,1,0,1,20061001
94750,CPT,Pulmonary compliance study,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94770,CPT,Exhaled carbon dioxide test,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
94772,CPT,"Breath recording, infant",,30,0,1,$666.59 ,$0.00,1,0,1,20061001
94799,CPT,Pulmonary service/procedure,,30,0,1,$197.42 ,$0.00,1,0,1,20061001
95004,CPT,Percut allergy skin tests,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95010,CPT,Percut allergy titrate test,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95015,CPT,Id allergy titrate-drug/bug,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95024,CPT,"Id allergy test, drug/bug",,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95027,CPT,Skin end point titration,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95028,CPT,Id allergy test-delayed type,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95044,CPT,Allergy patch tests,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95052,CPT,Photo patch test,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95056,CPT,Photosensitivity tests,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95060,CPT,Eye allergy tests,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95065,CPT,Nose allergy test,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95070,CPT,Bronchial allergy tests,,30,0,1,$666.59 ,$0.00,1,0,1,20061001
95071,CPT,Bronchial allergy tests,,30,0,1,$666.59 ,$0.00,1,0,1,20061001
95075,CPT,Ingestion challenge test,,30,0,1,$945.61 ,$0.00,1,0,1,20061001
95078,CPT,Provocative testing,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95115,CPT,"Immunotherapy, one injection",,30,0,1,$34.15 ,$0.00,1,0,1,20061001
95117,CPT,Immunotherapy injections,,30,0,1,$95.03 ,$0.00,1,0,1,20061001
95125,CPT,"Immunotherapy, many antigens",,30,0,,$175.66 ,$0.00,1,0,1,20061001
95144,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95145,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95146,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95147,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95148,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95149,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95165,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95170,CPT,Antigen therapy services,,30,0,1,$118.35 ,$0.00,1,0,1,20061001
95180,CPT,Rapid desensitization,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95199,CPT,Allergy immunology services,,30,0,1,$264.73 ,$0.00,1,0,1,20061001
95250,CPT,"Glucose monitoring, cont",,30,0,1,$733.49 ,$0.00,1,0,1,20061001
95805,CPT,Multiple sleep latency test,,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95806,CPT,"Sleep study, unattended",,30,0,1,$775.19 ,$0.00,1,0,1,20061001
95807,CPT,"Sleep study, attended",,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95808,CPT,"Polysomnography, 1-3",,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95810,CPT,"Polysomnography, 4 or more",,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95811,CPT,Polysomnography w/cpap,,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95812,CPT,Electroencephalogram (EEG),,30,0,1,$775.19 ,$0.00,1,0,1,20061001
95813,CPT,"Eeg, over 1 hour",,30,0,1,$775.19 ,$0.00,1,0,1,20061001
95816,CPT,Electroencephalogram (EEG),,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95819,CPT,Electroencephalogram (EEG),,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95822,CPT,Sleep electroencephalogram,,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95824,CPT,"Eeg, cerebral death only",,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95827,CPT,night electroencephalogram,,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95829,CPT,Surgery electrocorticogram,,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95857,CPT,Tensilon test,,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95860,CPT,"Muscle test, one limb",,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95861,CPT,"Muscle test, 2 limbs",,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95863,CPT,"Muscle test, 3 limbs",,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95864,CPT,"Muscle test, 4 limbs",,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95865,CPT,"Muscle test, larynx",,30,0,1,$70.92 ,$0.00,1,0,1,20061001
95866,CPT,"Muscle test, hemidiaphragm",,30,0,1,$70.92 ,$0.00,1,0,1,20061001
95867,CPT,"Muscle test, head or neck",,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95868,CPT,Muscle test cran nerve bilat,,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95869,CPT,"Muscle test, thor paraspinal",,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95870,CPT,"Muscle test, nonparaspinal",,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95872,CPT,"Muscle test, one fiber",,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95873,CPT,"Guide nerv destr, elec stim",,30,0,1,$38.38 ,$0.00,1,0,1,20061001
95874,CPT,"Guide nerv destr, needle emg",,30,0,1,$38.38 ,$0.00,1,0,1,20061001
95875,CPT,Limb exercise test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95900,CPT,Motor nerve conduction test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95903,CPT,Motor nerve conduction test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95904,CPT,Sense nerve conduction test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95920,CPT,Intraop nerve test add-on,,30,0,1,$761.30 ,$0.00,1,0,1,20061001
95921,CPT,Autonomic nerv function test,,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95922,CPT,Autonomic nerv function test,,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95923,CPT,Autonomic nerv function test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95925,CPT,Somatosensory testing,,30,0,1,$761.30 ,$0.00,1,0,1,20061001
95926,CPT,Somatosensory testing,,30,0,1,$761.30 ,$0.00,1,0,1,20061001
95927,CPT,Somatosensory testing,,30,0,1,$761.30 ,$0.00,1,0,1,20061001
95928,CPT,"C motor evoked, uppr limbs",,30,0,1,$69.77 ,$0.00,1,0,1,20061001
95929,CPT,"C motor evoked, lwr limbs",,30,0,1,$69.77 ,$0.00,1,0,1,20061001
95930,CPT,Visual evoked potential test,,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95933,CPT,Blink reflex test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95934,CPT,H-reflex test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95936,CPT,H-reflex test,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
95937,CPT,Neuromuscular junction test,,30,0,1,$304.26 ,$0.00,1,0,1,20061001
95950,CPT,Ambulatory eeg monitoring,,30,0,1,$775.19 ,$0.00,1,0,1,20061001
95951,CPT,EEG monitoring/videorecord,,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95953,CPT,EEG monitoring/computer,,30,0,1,"$3,078.90 ",$0.00,1,0,1,20061001
95954,CPT,EEG monitoring/giving drugs,,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95955,CPT,EEG during surgery,,30,0,1,$775.19 ,$0.00,1,0,1,20061001
95956,CPT,"Eeg monitoring, cable/radio",,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95957,CPT,EEG digital analysis,,30,0,1,$590.99 ,$0.00,1,0,1,20061001
95958,CPT,EEG monitoring/function test,,30,0,1,$775.19 ,$0.00,1,0,1,20061001
95961,CPT,"Electrode stimulation, brain",,30,0,1,$761.30 ,$0.00,1,0,1,20061001
95962,CPT,"Electrode stim, brain add-on",,30,0,1,$761.30 ,$0.00,1,0,1,20061001
95965,CPT,"Meg, spontaneous",,30,0,1,"$24,180.13 ",$0.00,1,0,1,20061001
95966,CPT,"Meg, evoked, single",,30,0,1,"$7,090.21 ",$0.00,1,0,1,20061001
95967,CPT,"Meg, evoked, each add?l",,30,0,1,"$4,645.31 ",$0.00,1,0,1,20061001
95970,CPT,"Analyze neurostim, no prog",,30,0,1,$295.00 ,$0.00,1,0,1,20061001
95971,CPT,"Analyze neurostim, simple",,30,0,1,$295.00 ,$0.00,1,0,1,20061001
95972,CPT,"Analyze neurostim, complex",,30,0,1,$295.00 ,$0.00,1,0,1,20061001
95973,CPT,"Analyze neurostim, complex",,30,0,1,$295.00 ,$0.00,1,0,1,20061001
95974,CPT,"Cranial neurostim, complex",,30,0,1,$295.00 ,$0.00,1,0,1,20061001
95975,CPT,"Cranial neurostim, complex",,30,0,1,$295.00 ,$0.00,1,0,1,20061001
95978,CPT,Analyze neurostim brain/1h,,30,0,1,$125.51 ,$0.00,1,0,1,20061001
95979,CPT,Analyz neurostim brain addon,,30,0,1,$125.51 ,$0.00,1,0,1,20061001
95990,CPT,Spin/brain pump refil & main,,30,1,1,$576.42 ,$0.00,1,0,1,20061001
95991,CPT,Spin/brain pump refil & main,,30,1,1,$576.42 ,$0.00,1,0,1,20061001
95999,CPT,Neurological procedure,,30,0,1,$144.20 ,$0.00,1,0,1,20061001
96000,CPT,"Motion analysis, video/3d",,30,0,1,$733.49 ,$0.00,1,0,1,20061001
96001,CPT,Motion test w/ft press meas,,30,0,1,$733.49 ,$0.00,1,0,1,20061001
96002,CPT,Dynamic surface emg,,30,0,1,$733.49 ,$0.00,1,0,1,20061001
96003,CPT,Dynamic fine wire emg,,30,0,1,$733.49 ,$0.00,1,0,1,20061001
96101,CPT,Psycho testing by psych/phys,,30,0,1,$79.69 ,$0.00,1,0,1,20061001
96102,CPT,Psycho testing by technician,,30,0,1,$217.31 ,$0.00,1,0,1,20061001
96103,CPT,Psycho testing admin by comp,,30,0,1,$79.69 ,$0.00,1,0,1,20061001
96105,CPT,Assessment of aphasia,,30,0,,$137.82 ,$0.00,1,0,1,20061001
96110,CPT,"Developmental test, lim",,30,0,1,$621.31 ,$0.00,1,0,1,20061001
96111,CPT,"Developmental test, extend",,30,0,1,$621.31 ,$0.00,1,0,1,20061001
96116,CPT,Neurobehavioral status exam,,30,0,1,$79.69 ,$0.00,1,0,1,20061001
96118,CPT,Neuropsych tst by psych/phys,,30,0,1,$79.69 ,$0.00,1,0,1,20061001
96119,CPT,Neuropsych testing by tech,,30,0,1,$217.31 ,$0.00,1,0,1,20061001
96120,CPT,Neuropsych tst admin w/comp,,30,0,1,$79.69 ,$0.00,1,0,1,20061001
96150,CPT,"Assess lth/behave, init",,30,0,1,$220.25 ,$0.00,1,0,1,20061001
96151,CPT,"Assess hlth/behave, subseq",,30,0,1,$220.25 ,$0.00,1,0,1,20061001
96152,CPT,"Intervene hlth/behave, indiv",,30,0,1,$220.25 ,$0.00,1,0,1,20061001
96153,CPT,"Intervene hlth/behave, group",,30,0,1,$220.25 ,$0.00,1,0,1,20061001
96154,CPT,"Interv hlth/behav, fam w/pt",,30,0,1,$220.25 ,$0.00,1,0,1,20061001
96155,CPT,Interv hlth/behav fam no pt,,30,0,,$220.25 ,$0.00,1,0,1,20061001
96401,CPT,"Chemo, anti-neopl, sq/im",,30,0,1,$73.16 ,$0.00,1,0,1,20061001
96402,CPT,Chemo hormon antineopl sq/im,,30,0,1,$73.16 ,$0.00,1,0,1,20061001
96416,CPT,Chemo prolong infuse w/pump,,30,0,1,$202.28 ,$0.00,1,0,1,20061001
96521,CPT,"Refill/maint, portable pump",,30,1,1,$121.13 ,$0.00,1,0,1,20061001
96522,CPT,Refill/maint pump/resvr syst,,30,1,1,$121.13 ,$0.00,1,0,1,20061001
96523,CPT,Irrig drug delivery device,,30,0,2,$121.13 ,$0.00,1,0,1,20061001
96567,CPT,"Photodynamic tx, skin",,30,1,1,$733.49 ,$0.00,1,0,1,20061001
96570,CPT,"Photodynamic tx, 30 min",,30,1,1,"$1,222.46 ",$0.00,1,0,1,20061001
96571,CPT,"Photodynamic tx, addl 15 min",,30,1,1,"$1,222.46 ",$0.00,1,0,1,20061001
96900,CPT,Ultraviolet light therapy,,30,0,1,$113.06 ,$0.00,1,0,1,20061001
96910,CPT,Photochemotherapy with UV-B,,30,0,1,$113.06 ,$0.00,1,0,1,20061001
96912,CPT,Photochemotherapy with UV-A,,30,0,1,$113.06 ,$0.00,1,0,1,20061001
96913,CPT,"Photochemotherapy, UV-A or B",,30,0,1,$413.25 ,$0.00,1,0,1,20061001
96920,CPT,"Laser tx, skin < 250 sq cm",,30,1,1,$229.31 ,$0.00,1,0,1,20061001
96921,CPT,"Laser tx, skin 250-500 sq cm",,30,1,1,$229.31 ,$0.00,1,0,1,20061001
96922,CPT,"Laser tx, skin > 500 sq cm",,30,1,1,$337.02 ,$0.00,1,0,1,20061001
96999,CPT,Dermatological procedure,,30,1,1,$195.24 ,$0.00,1,0,1,20061001
97014,CPT,Electric stimulation therapy,,30,0,,$65.50 ,$0.00,1,0,1,20061001
98925,CPT,Osteopathic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
98926,CPT,Osteopathic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
98927,CPT,Osteopathic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
98928,CPT,Osteopathic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
98929,CPT,Osteopathic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
98940,CPT,Chiropractic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
98941,CPT,Chiropractic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
98942,CPT,Chiropractic manipulation,,30,0,1,$74.38 ,$0.00,1,0,1,20061001
99000,CPT,Specimen handling,,30,0,,$33.71 ,$0.00,1,0,1,20061001
99001,CPT,Specimen handling,,30,0,,$29.55 ,$0.00,1,0,1,20061001
99002,CPT,Device handling,,30,0,,$151.15 ,$0.00,1,0,1,20061001
99050,CPT,Medical services after hrs,,30,0,,$193.78 ,$0.00,1,0,1,20061001
99058,CPT,Office emergency care,,30,0,,$52.12 ,$0.00,1,0,1,20061001
99170,CPT,"Anogenital exam, child",,30,1,1,$62.58 ,$0.00,1,0,1,20061001
99172,CPT,Ocular function screen,,30,0,,$212.35 ,$0.00,1,0,1,20061001
99183,CPT,Hyperbaric oxygen therapy,,30,0,,"$3,153.15 ",$0.00,1,0,1,20061001
